s.no,batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
3940,Punjab Kings,Chennai Super Kings,Chennai,167,117,1,182,30,8.56,0
3941,Punjab Kings,Chennai Super Kings,Chennai,166,116,0,182,24,8.59,0
3942,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,131,119,3,141,60,6.61,1
3943,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,131,118,2,141,30,6.66,1
3944,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,130,117,1,141,22,6.67,1
3945,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,130,116,0,141,16.5,6.72,1
3946,Chennai Super Kings,Delhi Capitals,Delhi,175,119,3,188,78,8.82,1
3947,Chennai Super Kings,Delhi Capitals,Delhi,171,118,2,188,51,8.69,1
3948,Chennai Super Kings,Delhi Capitals,Delhi,171,117,1,188,34,8.77,1
3949,Chennai Super Kings,Delhi Capitals,Delhi,170,116,0,188,27,8.79,1
3950,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,130,125,9,130,0,6.24,0
3951,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,130,124,8,130,0,6.29,0
3952,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,130,123,7,130,0,6.34,0
3953,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,130,122,6,130,0,6.39,0
3954,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,130,121,5,130,0,6.45,0
3955,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,126,119,3,130,24,6.35,0
3956,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,126,118,2,130,12,6.41,0
3957,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,126,117,1,130,8,6.46,0
3958,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,122,116,0,130,12,6.31,0
3959,Mumbai Indians,Rajasthan Royals,Mumbai,104,125,9,104,0,4.99,1
3960,Mumbai Indians,Rajasthan Royals,Mumbai,104,124,8,104,0,5.03,1
3961,Mumbai Indians,Rajasthan Royals,Mumbai,104,123,7,104,0,5.07,1
3962,Mumbai Indians,Rajasthan Royals,Mumbai,102,119,3,104,12,5.14,1
3963,Mumbai Indians,Rajasthan Royals,Mumbai,102,118,2,104,6,5.19,1
3964,Mumbai Indians,Rajasthan Royals,Mumbai,102,119,1,104,12,5.14,1
3965,Mumbai Indians,Rajasthan Royals,Mumbai,101,118,0,104,9,5.14,1
3966,Sunrisers Hyderabad,Chennai Super Kings,Chennai,142,119,3,145,18,7.16,0
3967,Sunrisers Hyderabad,Chennai Super Kings,Chennai,142,118,2,145,9,7.22,0
3968,Sunrisers Hyderabad,Chennai Super Kings,Chennai,142,117,1,145,6,7.28,0
3969,Sunrisers Hyderabad,Chennai Super Kings,Chennai,142,116,0,145,4.5,7.34,0
3970,Punjab Kings,Royal Challengers Bangalore,Bangalore,117,119,3,127,60,5.9,0
3971,Punjab Kings,Royal Challengers Bangalore,Bangalore,116,118,2,127,33,5.9,0
3972,Punjab Kings,Royal Challengers Bangalore,Bangalore,116,117,1,127,22,5.95,0
3973,Punjab Kings,Royal Challengers Bangalore,Bangalore,115,116,0,127,18,5.95,0
3974,Rajasthan Royals,Chennai Super Kings,Jaipur,110,125,9,110,0,5.28,1
3975,Rajasthan Royals,Chennai Super Kings,Jaipur,110,124,8,110,0,5.32,1
3976,Rajasthan Royals,Chennai Super Kings,Jaipur,110,123,7,110,0,5.37,1
3977,Rajasthan Royals,Chennai Super Kings,Jaipur,110,122,6,110,0,5.41,1
3978,Rajasthan Royals,Chennai Super Kings,Jaipur,110,121,5,110,0,5.45,1
3979,Rajasthan Royals,Chennai Super Kings,Jaipur,106,119,3,110,24,5.34,1
3980,Rajasthan Royals,Chennai Super Kings,Jaipur,106,118,2,110,12,5.39,1
3981,Rajasthan Royals,Chennai Super Kings,Jaipur,106,117,1,110,8,5.44,1
3982,Rajasthan Royals,Chennai Super Kings,Jaipur,106,116,0,110,6,5.48,1
3983,Delhi Capitals,Mumbai Indians,Mumbai,163,125,9,163,0,7.82,0
3984,Delhi Capitals,Mumbai Indians,Mumbai,160,119,3,163,18,8.07,0
3985,Delhi Capitals,Mumbai Indians,Mumbai,160,118,2,163,9,8.14,0
3986,Delhi Capitals,Mumbai Indians,Mumbai,160,117,1,163,6,8.21,0
3987,Delhi Capitals,Mumbai Indians,Mumbai,160,116,0,163,4.5,8.28,0
3988,Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,150,119,3,157,42,7.56,0
3989,Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,148,119,2,157,54,7.46,0
3990,Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,148,118,1,157,27,7.53,0
3991,Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,148,117,0,157,18,7.59,0
3992,Kolkata Knight Riders,Punjab Kings,Chandigarh,169,119,3,179,60,8.52,0
3993,Kolkata Knight Riders,Punjab Kings,Chandigarh,169,119,2,179,60,8.52,0
3994,Kolkata Knight Riders,Punjab Kings,Chandigarh,169,118,1,179,30,8.59,0
3995,Kolkata Knight Riders,Punjab Kings,Chandigarh,169,117,0,179,20,8.67,0
3996,Delhi Capitals,Chennai Super Kings,Chennai,156,119,3,170,84,7.87,0
3997,Delhi Capitals,Chennai Super Kings,Chennai,156,118,2,170,42,7.93,0
3998,Delhi Capitals,Chennai Super Kings,Chennai,150,117,1,170,40,7.69,0
3999,Delhi Capitals,Chennai Super Kings,Chennai,148,116,0,170,33,7.66,0
4000,Kolkata Knight Riders,Rajasthan Royals,Jaipur,188,119,3,197,54,9.48,0
4001,Kolkata Knight Riders,Rajasthan Royals,Jaipur,184,119,2,197,78,9.28,0
4002,Kolkata Knight Riders,Rajasthan Royals,Jaipur,183,118,1,197,42,9.31,0
4003,Kolkata Knight Riders,Rajasthan Royals,Jaipur,182,117,0,197,30,9.33,0
4004,Punjab Kings,Sunrisers Hyderabad,Hyderabad,165,125,9,165,0,7.92,0
4005,Punjab Kings,Sunrisers Hyderabad,Hyderabad,154,119,3,165,66,7.76,0
4006,Punjab Kings,Sunrisers Hyderabad,Hyderabad,153,118,2,165,36,7.78,0
4007,Punjab Kings,Sunrisers Hyderabad,Hyderabad,153,117,1,165,24,7.85,0
4008,Punjab Kings,Sunrisers Hyderabad,Hyderabad,153,116,0,165,18,7.91,0
4009,Royal Challengers Bangalore,Delhi Capitals,Delhi,192,125,9,192,0,9.22,0
4010,Royal Challengers Bangalore,Delhi Capitals,Delhi,185,119,3,192,42,9.33,0
4011,Royal Challengers Bangalore,Delhi Capitals,Delhi,185,118,2,192,21,9.41,0
4012,Royal Challengers Bangalore,Delhi Capitals,Delhi,181,117,1,192,22,9.28,0
4013,Royal Challengers Bangalore,Delhi Capitals,Delhi,180,116,0,192,18,9.31,0
4014,Mumbai Indians,Kolkata Knight Riders,Kolkata,138,125,9,138,0,6.62,1
4015,Mumbai Indians,Kolkata Knight Riders,Kolkata,132,119,3,138,36,6.66,1
4016,Mumbai Indians,Kolkata Knight Riders,Kolkata,132,118,2,138,18,6.71,1
4017,Mumbai Indians,Kolkata Knight Riders,Kolkata,128,119,1,138,60,6.45,1
4018,Mumbai Indians,Kolkata Knight Riders,Kolkata,128,118,0,138,30,6.51,1
4019,Royal Challengers Bangalore,Chennai Super Kings,Bangalore,174,119,3,179,30,8.77,0
4020,Royal Challengers Bangalore,Chennai Super Kings,Bangalore,173,118,2,179,18,8.8,0
4021,Royal Challengers Bangalore,Chennai Super Kings,Bangalore,172,119,1,179,42,8.67,0
4022,Royal Challengers Bangalore,Chennai Super Kings,Bangalore,172,118,0,179,21,8.75,0
4023,Punjab Kings,Punjab Kings,Chandigarh,157,119,3,159,12,7.92,0
4024,Punjab Kings,Punjab Kings,Chandigarh,157,118,2,159,6,7.98,0
4025,Punjab Kings,Punjab Kings,Chandigarh,155,117,1,159,8,7.95,0
4026,Punjab Kings,Punjab Kings,Chandigarh,152,116,0,159,10.5,7.86,0
4027,Sunrisers Hyderabad,Mumbai Indians,Mumbai,155,125,9,155,0,7.44,0
4028,Sunrisers Hyderabad,Mumbai Indians,Mumbai,144,119,3,155,66,7.26,0
4029,Sunrisers Hyderabad,Mumbai Indians,Mumbai,140,118,2,155,45,7.12,0
4030,Sunrisers Hyderabad,Mumbai Indians,Mumbai,140,117,1,155,30,7.18,0
4031,Sunrisers Hyderabad,Mumbai Indians,Mumbai,139,116,0,155,24,7.19,0
4032,Chennai Super Kings,Kolkata Knight Riders,Chennai,148,125,9,148,0,7.1,1
4033,Chennai Super Kings,Kolkata Knight Riders,Chennai,148,124,8,148,0,7.16,1
4034,Chennai Super Kings,Kolkata Knight Riders,Chennai,143,119,3,148,30,7.21,1
4035,Chennai Super Kings,Kolkata Knight Riders,Chennai,143,119,2,148,30,7.21,1
4036,Chennai Super Kings,Kolkata Knight Riders,Chennai,142,118,1,148,18,7.22,1
4037,Chennai Super Kings,Kolkata Knight Riders,Chennai,142,117,0,148,12,7.28,1
4038,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,136,125,9,136,0,6.53,1
4039,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,126,119,3,136,60,6.35,1
4040,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,122,118,2,136,42,6.2,1
4041,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,122,117,1,136,28,6.26,1
4042,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,122,116,0,136,21,6.31,1
4043,Mumbai Indians,Punjab Kings,Chandigarh,183,125,9,183,0,8.78,0
4044,Mumbai Indians,Punjab Kings,Chandigarh,180,119,3,183,18,9.08,0
4045,Mumbai Indians,Punjab Kings,Chandigarh,174,118,2,183,27,8.85,0
4046,Mumbai Indians,Punjab Kings,Chandigarh,174,117,1,183,18,8.92,0
4047,Mumbai Indians,Punjab Kings,Chandigarh,174,116,0,183,13.5,9,0
4048,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,215,125,9,215,0,10.32,1
4049,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,215,124,8,215,0,10.4,1
4050,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,204,119,3,215,66,10.29,1
4051,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,204,118,2,215,33,10.37,1
4052,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,202,117,1,215,26,10.36,1
4053,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,201,116,0,215,21,10.4,1
4054,Mumbai Indians,Chennai Super Kings,Chennai,209,125,9,209,0,10.03,0
4055,Mumbai Indians,Chennai Super Kings,Chennai,200,119,3,209,54,10.08,0
4056,Mumbai Indians,Chennai Super Kings,Chennai,200,118,2,209,27,10.17,0
4057,Mumbai Indians,Chennai Super Kings,Chennai,196,119,1,209,78,9.88,0
4058,Mumbai Indians,Chennai Super Kings,Chennai,196,118,0,209,39,9.97,0
4059,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,135,119,3,143,48,6.81,0
4060,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,131,118,2,143,36,6.66,0
4061,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,130,117,1,143,26,6.67,0
4062,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,126,116,0,143,25.5,6.52,0
4063,Rajasthan Royals,Punjab Kings,Jaipur,167,125,9,167,0,8.02,1
4064,Rajasthan Royals,Punjab Kings,Jaipur,161,119,3,167,36,8.12,1
4065,Rajasthan Royals,Punjab Kings,Jaipur,161,119,2,167,36,8.12,1
4066,Rajasthan Royals,Punjab Kings,Jaipur,160,118,1,167,21,8.14,1
4067,Rajasthan Royals,Punjab Kings,Jaipur,160,117,0,167,14,8.21,1
4068,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,105,119,3,111,36,5.29,1
4069,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,105,118,2,111,18,5.34,1
4070,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,105,117,1,111,12,5.38,1
4071,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,103,116,0,111,12,5.33,1
4072,Royal Challengers Bangalore,Mumbai Indians,Mumbai,166,125,9,166,0,7.97,1
4073,Royal Challengers Bangalore,Mumbai Indians,Mumbai,156,119,3,166,60,7.87,1
4074,Royal Challengers Bangalore,Mumbai Indians,Mumbai,156,118,2,166,30,7.93,1
4075,Royal Challengers Bangalore,Mumbai Indians,Mumbai,156,117,1,166,20,8,1
4076,Royal Challengers Bangalore,Mumbai Indians,Mumbai,156,116,0,166,15,8.07,1
4077,Delhi Capitals,Delhi Capitals,Delhi,130,125,9,130,0,6.24,0
4078,Delhi Capitals,Delhi Capitals,Delhi,130,124,8,130,0,6.29,0
4079,Delhi Capitals,Delhi Capitals,Delhi,130,123,7,130,0,6.34,0
4080,Delhi Capitals,Delhi Capitals,Delhi,130,122,6,130,0,6.39,0
4081,Delhi Capitals,Delhi Capitals,Delhi,118,119,3,130,72,5.95,0
4082,Delhi Capitals,Delhi Capitals,Delhi,114,118,2,130,48,5.8,0
4083,Delhi Capitals,Delhi Capitals,Delhi,110,117,1,130,40,5.64,0
4084,Delhi Capitals,Delhi Capitals,Delhi,110,116,0,130,30,5.69,0
4085,Punjab Kings,Punjab Kings,Chandigarh,231,119,3,241,60,11.65,0
4086,Punjab Kings,Punjab Kings,Chandigarh,231,118,2,241,30,11.75,0
4087,Punjab Kings,Punjab Kings,Chandigarh,230,117,1,241,22,11.79,0
4088,Punjab Kings,Punjab Kings,Chandigarh,230,116,0,241,16.5,11.9,0
4089,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,219,119,3,223,24,11.04,0
4090,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,219,119,2,223,24,11.04,0
4091,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,219,118,1,223,12,11.14,0
4092,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,215,117,0,223,16,11.03,0
4093,Gujarat Titans,Chennai Super Kings,Ahmedabad,179,125,10,179,0,8.59,1
4094,Gujarat Titans,Chennai Super Kings,Ahmedabad,179,124,10,179,0,8.66,1
4095,Gujarat Titans,Chennai Super Kings,Ahmedabad,179,123,10,179,0,8.73,1
4096,Gujarat Titans,Chennai Super Kings,Ahmedabad,170,119,10,179,54,8.57,1
4097,Gujarat Titans,Chennai Super Kings,Ahmedabad,166,118,10,179,39,8.44,1
4098,Gujarat Titans,Chennai Super Kings,Ahmedabad,165,117,10,179,28,8.46,1
4099,Gujarat Titans,Chennai Super Kings,Ahmedabad,165,116,10,179,21,8.53,1
4100,Gujarat Titans,Chennai Super Kings,Ahmedabad,161,115,10,179,21.6,8.4,1
4101,Gujarat Titans,Chennai Super Kings,Ahmedabad,161,114,10,179,18,8.47,1
4102,Gujarat Titans,Chennai Super Kings,Ahmedabad,160,113,10,179,16.29,8.5,1
4103,Gujarat Titans,Chennai Super Kings,Ahmedabad,159,112,10,179,15,8.52,1
4104,Gujarat Titans,Chennai Super Kings,Ahmedabad,158,111,10,179,14,8.54,1
4105,Gujarat Titans,Chennai Super Kings,Ahmedabad,157,110,10,179,13.2,8.56,1
4106,Gujarat Titans,Chennai Super Kings,Ahmedabad,151,109,10,179,15.27,8.31,1
4107,Gujarat Titans,Chennai Super Kings,Ahmedabad,150,108,10,179,14.5,8.33,1
4108,Gujarat Titans,Chennai Super Kings,Ahmedabad,150,107,10,179,13.38,8.41,1
4109,Gujarat Titans,Chennai Super Kings,Ahmedabad,149,106,10,179,12.86,8.43,1
4110,Gujarat Titans,Chennai Super Kings,Ahmedabad,148,105,10,179,12.4,8.46,1
4111,Gujarat Titans,Chennai Super Kings,Ahmedabad,144,104,10,179,13.12,8.31,1
4112,Gujarat Titans,Chennai Super Kings,Ahmedabad,143,103,10,179,12.71,8.33,1
4113,Gujarat Titans,Chennai Super Kings,Ahmedabad,142,102,10,179,12.33,8.35,1
4114,Gujarat Titans,Chennai Super Kings,Ahmedabad,142,101,9,179,11.68,8.44,1
4115,Gujarat Titans,Chennai Super Kings,Ahmedabad,138,100,9,179,12.3,8.28,1
4116,Gujarat Titans,Chennai Super Kings,Ahmedabad,134,101,9,179,14.21,7.96,1
4117,Gujarat Titans,Chennai Super Kings,Ahmedabad,133,100,9,179,13.8,7.98,1
4118,Gujarat Titans,Chennai Super Kings,Ahmedabad,131,99,9,179,13.71,7.94,1
4119,Gujarat Titans,Chennai Super Kings,Ahmedabad,125,98,9,179,14.73,7.65,1
4120,Gujarat Titans,Chennai Super Kings,Ahmedabad,125,97,9,179,14.09,7.73,1
4121,Gujarat Titans,Chennai Super Kings,Ahmedabad,124,96,9,179,13.75,7.75,1
4122,Gujarat Titans,Chennai Super Kings,Ahmedabad,123,95,9,179,13.44,7.77,1
4123,Gujarat Titans,Chennai Super Kings,Ahmedabad,123,95,9,179,13.44,7.77,1
4124,Gujarat Titans,Chennai Super Kings,Ahmedabad,123,94,9,179,12.92,7.85,1
4125,Gujarat Titans,Chennai Super Kings,Ahmedabad,123,93,9,179,12.44,7.94,1
4126,Gujarat Titans,Chennai Super Kings,Ahmedabad,119,92,9,179,12.86,7.76,1
4127,Gujarat Titans,Chennai Super Kings,Ahmedabad,118,91,9,179,12.62,7.78,1
4128,Gujarat Titans,Chennai Super Kings,Ahmedabad,114,90,9,179,13,7.6,1
4129,Gujarat Titans,Chennai Super Kings,Ahmedabad,113,89,9,179,12.77,7.62,1
4130,Gujarat Titans,Chennai Super Kings,Ahmedabad,111,88,9,179,12.75,7.57,1
4131,Gujarat Titans,Chennai Super Kings,Ahmedabad,111,87,9,179,12.36,7.66,1
4132,Gujarat Titans,Chennai Super Kings,Ahmedabad,110,86,9,179,12.18,7.67,1
4133,Gujarat Titans,Chennai Super Kings,Ahmedabad,110,85,9,179,11.83,7.76,1
4134,Gujarat Titans,Chennai Super Kings,Ahmedabad,108,84,9,179,11.83,7.71,1
4135,Gujarat Titans,Chennai Super Kings,Ahmedabad,108,83,9,179,11.51,7.81,1
4136,Gujarat Titans,Chennai Super Kings,Ahmedabad,107,82,9,179,11.37,7.83,1
4137,Gujarat Titans,Chennai Super Kings,Ahmedabad,103,81,9,179,11.69,7.63,1
4138,Gujarat Titans,Chennai Super Kings,Ahmedabad,102,80,9,179,11.55,7.65,1
4139,Gujarat Titans,Chennai Super Kings,Ahmedabad,98,79,9,179,11.85,7.44,1
4140,Gujarat Titans,Chennai Super Kings,Ahmedabad,97,78,9,179,11.71,7.46,1
4141,Gujarat Titans,Chennai Super Kings,Ahmedabad,96,77,9,179,11.58,7.48,1
4142,Gujarat Titans,Chennai Super Kings,Ahmedabad,95,76,9,179,11.45,7.5,1
4143,Gujarat Titans,Chennai Super Kings,Ahmedabad,95,75,9,179,11.2,7.6,1
4144,Gujarat Titans,Chennai Super Kings,Ahmedabad,93,74,9,179,11.22,7.54,1
4145,Gujarat Titans,Chennai Super Kings,Ahmedabad,92,73,9,179,11.11,7.56,1
4146,Gujarat Titans,Chennai Super Kings,Ahmedabad,90,72,9,179,11.12,7.5,1
4147,Gujarat Titans,Chennai Super Kings,Ahmedabad,89,71,9,179,11.02,7.52,1
4148,Gujarat Titans,Chennai Super Kings,Ahmedabad,89,70,9,179,10.8,7.63,1
4149,Gujarat Titans,Chennai Super Kings,Ahmedabad,89,69,8,179,10.59,7.74,1
4150,Gujarat Titans,Chennai Super Kings,Ahmedabad,87,68,8,179,10.62,7.68,1
4151,Gujarat Titans,Chennai Super Kings,Ahmedabad,87,67,8,179,10.42,7.79,1
4152,Gujarat Titans,Chennai Super Kings,Ahmedabad,86,66,8,179,10.33,7.82,1
4153,Gujarat Titans,Chennai Super Kings,Ahmedabad,86,65,8,179,10.15,7.94,1
4154,Gujarat Titans,Chennai Super Kings,Ahmedabad,85,64,8,179,10.07,7.97,1
4155,Gujarat Titans,Chennai Super Kings,Ahmedabad,84,63,8,179,10,8,1
4156,Gujarat Titans,Chennai Super Kings,Ahmedabad,83,62,8,179,9.93,8.03,1
4157,Gujarat Titans,Chennai Super Kings,Ahmedabad,79,61,8,179,10.17,7.77,1
4158,Gujarat Titans,Chennai Super Kings,Ahmedabad,73,60,8,179,10.6,7.3,1
4159,Gujarat Titans,Chennai Super Kings,Ahmedabad,72,59,8,179,10.52,7.32,1
4160,Gujarat Titans,Chennai Super Kings,Ahmedabad,71,58,8,179,10.45,7.34,1
4161,Gujarat Titans,Chennai Super Kings,Ahmedabad,70,57,8,179,10.38,7.37,1
4162,Gujarat Titans,Chennai Super Kings,Ahmedabad,69,56,8,179,10.31,7.39,1
4163,Gujarat Titans,Chennai Super Kings,Ahmedabad,69,55,8,179,10.15,7.53,1
4164,Gujarat Titans,Chennai Super Kings,Ahmedabad,68,54,8,179,10.09,7.56,1
4165,Gujarat Titans,Chennai Super Kings,Ahmedabad,68,53,7,179,9.94,7.7,1
4166,Gujarat Titans,Chennai Super Kings,Ahmedabad,68,52,7,179,9.79,7.85,1
4167,Gujarat Titans,Chennai Super Kings,Ahmedabad,68,51,7,179,9.65,8,1
4168,Gujarat Titans,Chennai Super Kings,Ahmedabad,68,50,7,179,9.51,8.16,1
4169,Gujarat Titans,Chennai Super Kings,Ahmedabad,66,49,7,179,9.55,8.08,1
4170,Gujarat Titans,Chennai Super Kings,Ahmedabad,65,48,7,179,9.5,8.12,1
4171,Gujarat Titans,Chennai Super Kings,Ahmedabad,64,47,7,179,9.45,8.17,1
4172,Gujarat Titans,Chennai Super Kings,Ahmedabad,64,46,7,179,9.32,8.35,1
4173,Gujarat Titans,Chennai Super Kings,Ahmedabad,60,45,7,179,9.52,8,1
4174,Gujarat Titans,Chennai Super Kings,Ahmedabad,59,44,7,179,9.47,8.05,1
4175,Gujarat Titans,Chennai Super Kings,Ahmedabad,58,43,7,179,9.43,8.09,1
4176,Gujarat Titans,Chennai Super Kings,Ahmedabad,57,42,7,179,9.38,8.14,1
4177,Gujarat Titans,Chennai Super Kings,Ahmedabad,56,41,7,179,9.34,8.2,1
4178,Gujarat Titans,Chennai Super Kings,Ahmedabad,52,40,7,179,9.52,7.8,1
4179,Gujarat Titans,Chennai Super Kings,Ahmedabad,51,41,7,179,9.72,7.46,1
4180,Gujarat Titans,Chennai Super Kings,Ahmedabad,50,40,7,179,9.68,7.5,1
4181,Gujarat Titans,Chennai Super Kings,Ahmedabad,48,39,7,179,9.7,7.38,1
4182,Gujarat Titans,Chennai Super Kings,Ahmedabad,47,38,7,179,9.66,7.42,1
4183,Gujarat Titans,Chennai Super Kings,Ahmedabad,41,37,7,179,9.98,6.65,1
4184,Gujarat Titans,Chennai Super Kings,Ahmedabad,41,36,6,179,9.86,6.83,1
4185,Gujarat Titans,Chennai Super Kings,Ahmedabad,40,35,6,179,9.81,6.86,1
4186,Gujarat Titans,Chennai Super Kings,Ahmedabad,39,34,6,179,9.77,6.88,1
4187,Gujarat Titans,Chennai Super Kings,Ahmedabad,35,33,6,179,9.93,6.36,1
4188,Gujarat Titans,Chennai Super Kings,Ahmedabad,34,32,6,179,9.89,6.38,1
4189,Gujarat Titans,Chennai Super Kings,Ahmedabad,34,31,6,179,9.78,6.58,1
4190,Gujarat Titans,Chennai Super Kings,Ahmedabad,34,30,6,179,9.67,6.8,1
4191,Gujarat Titans,Chennai Super Kings,Ahmedabad,33,29,6,179,9.63,6.83,1
4192,Gujarat Titans,Chennai Super Kings,Ahmedabad,32,28,6,179,9.59,6.86,1
4193,Gujarat Titans,Chennai Super Kings,Ahmedabad,32,27,6,179,9.48,7.11,1
4194,Gujarat Titans,Chennai Super Kings,Ahmedabad,31,26,6,179,9.45,7.15,1
4195,Gujarat Titans,Chennai Super Kings,Ahmedabad,31,25,6,179,9.35,7.44,1
4196,Gujarat Titans,Chennai Super Kings,Ahmedabad,30,24,6,179,9.31,7.5,1
4197,Gujarat Titans,Chennai Super Kings,Ahmedabad,30,23,6,179,9.22,7.83,1
4198,Gujarat Titans,Chennai Super Kings,Ahmedabad,30,22,6,179,9.12,8.18,1
4199,Gujarat Titans,Chennai Super Kings,Ahmedabad,29,21,6,179,9.09,8.29,1
4200,Gujarat Titans,Chennai Super Kings,Ahmedabad,23,20,6,179,9.36,6.9,1
4201,Gujarat Titans,Chennai Super Kings,Ahmedabad,23,19,6,179,9.27,7.26,1
4202,Gujarat Titans,Chennai Super Kings,Ahmedabad,23,18,5,179,9.18,7.67,1
4203,Gujarat Titans,Chennai Super Kings,Ahmedabad,23,17,5,179,9.09,8.12,1
4204,Gujarat Titans,Chennai Super Kings,Ahmedabad,19,16,5,179,9.23,7.12,1
4205,Gujarat Titans,Chennai Super Kings,Ahmedabad,18,15,5,179,9.2,7.2,1
4206,Gujarat Titans,Chennai Super Kings,Ahmedabad,12,14,5,179,9.45,5.14,1
4207,Gujarat Titans,Chennai Super Kings,Ahmedabad,8,13,5,179,9.59,3.69,1
4208,Gujarat Titans,Chennai Super Kings,Ahmedabad,8,12,5,179,9.5,4,1
4209,Gujarat Titans,Chennai Super Kings,Ahmedabad,7,11,5,179,9.47,3.82,1
4210,Gujarat Titans,Chennai Super Kings,Ahmedabad,1,10,5,179,9.71,0.6,1
4211,Kolkata Knight Riders,Punjab Kings,Chandigarh,192,125,10,192,0,9.22,0
4212,Kolkata Knight Riders,Punjab Kings,Chandigarh,179,119,9,192,78,9.03,0
4213,Kolkata Knight Riders,Punjab Kings,Chandigarh,179,118,9,192,39,9.1,0
4214,Kolkata Knight Riders,Punjab Kings,Chandigarh,175,117,9,192,34,8.97,0
4215,Kolkata Knight Riders,Punjab Kings,Chandigarh,175,116,9,192,25.5,9.05,0
4216,Kolkata Knight Riders,Punjab Kings,Chandigarh,175,115,9,192,20.4,9.13,0
4217,Kolkata Knight Riders,Punjab Kings,Chandigarh,175,114,8,192,17,9.21,0
4218,Kolkata Knight Riders,Punjab Kings,Chandigarh,171,113,8,192,18,9.08,0
4219,Kolkata Knight Riders,Punjab Kings,Chandigarh,171,112,8,192,15.75,9.16,0
4220,Kolkata Knight Riders,Punjab Kings,Chandigarh,170,111,8,192,14.67,9.19,0
4221,Kolkata Knight Riders,Punjab Kings,Chandigarh,169,110,8,192,13.8,9.22,0
4222,Kolkata Knight Riders,Punjab Kings,Chandigarh,169,109,8,192,12.55,9.3,0
4223,Kolkata Knight Riders,Punjab Kings,Chandigarh,168,108,8,192,12,9.33,0
4224,Kolkata Knight Riders,Punjab Kings,Chandigarh,168,107,8,192,11.08,9.42,0
4225,Kolkata Knight Riders,Punjab Kings,Chandigarh,168,106,8,192,10.29,9.51,0
4226,Kolkata Knight Riders,Punjab Kings,Chandigarh,168,105,8,192,9.6,9.6,0
4227,Kolkata Knight Riders,Punjab Kings,Chandigarh,168,104,8,192,9,9.69,0
4228,Kolkata Knight Riders,Punjab Kings,Chandigarh,164,103,8,192,9.88,9.55,0
4229,Kolkata Knight Riders,Punjab Kings,Chandigarh,163,102,8,192,9.67,9.59,0
4230,Kolkata Knight Riders,Punjab Kings,Chandigarh,163,101,8,192,9.16,9.68,0
4231,Kolkata Knight Riders,Punjab Kings,Chandigarh,163,100,7,192,8.7,9.78,0
4232,Kolkata Knight Riders,Punjab Kings,Chandigarh,163,99,7,192,8.29,9.88,0
4233,Kolkata Knight Riders,Punjab Kings,Chandigarh,159,98,7,192,9,9.73,0
4234,Kolkata Knight Riders,Punjab Kings,Chandigarh,157,97,7,192,9.13,9.71,0
4235,Kolkata Knight Riders,Punjab Kings,Chandigarh,157,96,7,192,8.75,9.81,0
4236,Kolkata Knight Riders,Punjab Kings,Chandigarh,157,95,7,192,8.4,9.92,0
4237,Kolkata Knight Riders,Punjab Kings,Chandigarh,156,94,7,192,8.31,9.96,0
